,Date,Open,High,Low,Close,Volume,reportedEPS,estimatedEPS,surprise,surprisePercentage,O-PH,O-PL,O-PO,O-PC,H-PO,H-PH,H-PL,H-PC,L-PO,L-PH,L-PL,L-PC,C-PO,C-PH,C-PL,C-PC
1110,9/6/2019,53.512501,53.605,53.127499,51.785706,77449200,0.55,0.53,0.02,3.7736,-0.604999999999997,-0.127499,-0.512501,1.214294,-0.0200010000000006,-0.112499999999997,0.365000999999999,1.706794,-0.635002,-0.727500999999997,-0.25,1.091793,-1.721936,-1.814435,-1.336934,0.00485900000000328
1111,9/5/2019,53,53.4925,52.877499,51.790565,95654800,0.55,0.53,0.02,3.7736,-1.395,-0.779999000000004,-0.902500000000003,0.306934999999996,-0.630001,-1.122501,-0.5075,0.579433999999999,-1.169998,-1.662498,-1.047497,0.0394369999999995,-2.202614,-2.695114,-2.080113,-0.993178999999998
1112,9/4/2019,52.0975,52.369999,51.830002,50.797386,76752400,0.55,0.53,0.02,3.7736,-0.762501,-0.222504000000001,-0.490001999999997,0.810111999999997,-0.352500999999997,-0.625,-0.0850030000000004,0.947612999999997,-1.0425,-1.314999,-0.775002000000001,0.257613999999997,-2.14757599999999,-2.420075,-1.880078,-0.847462
1113,9/3/2019,51.607498,51.744999,51.055,49.949924,80092000,0.55,0.53,0.02,3.7736,0.795001999999997,1.485001,0.932502999999997,2.59007699999999,1.005001,0.8675,1.557499,2.662575,0.192501,0.0549999999999997,0.744999,1.850075,-0.919379999999997,-1.056881,-0.366881999999997,0.738194
1114,8/30/2019,52.540001,52.612499,51.799999,50.688118,84573600,0.55,0.53,0.02,3.7736,-0.487499,0.325001,-0.415000999999997,1.436882,-0.209998999999996,-0.282496999999999,0.530003000000001,1.641884,-0.875,-0.947498000000003,-0.134998000000003,0.976882999999994,-1.786312,-1.85881,-1.04631,0.0655709999999985
1115,8/29/2019,52.125,52.330002,51.665001,50.753689,83962000,0.55,0.53,0.02,3.7736,-1.305,-0.639998999999996,-1.099998,0.271312999999999,-0.695,-0.900002000000001,-0.235000999999997,0.676310999999998,-1.294998,-1.5,-0.834998999999996,0.076312999999999,-2.216358,-2.42136,-1.756359,-0.845047000000001
1116,8/28/2019,51.025002,51.43,50.830002,49.908642,63755200,0.55,0.53,0.02,3.7736,0.535000000000004,1.134998,0.939998000000003,2.056358,1.112499,0.707501000000001,1.307499,2.228859,-0.142502,-0.547499999999999,0.0524979999999999,0.973858,-1.449036,-1.854034,-1.254036,-0.332675999999999
1117,8/27/2019,51.965,52.137501,50.8825,49.575966,103493200,0.55,0.53,0.02,3.7736,-0.672500999999997,0.582500000000003,-0.5,1.889034,-0.167499000000007,-0.340000000000003,0.915000999999997,2.221535,-0.700001,-0.872501999999997,0.382499000000003,1.689033,-1.823242,-1.995743,-0.740741999999997,0.565792000000002
1118,8/26/2019,51.465,51.797501,51.264999,50.141758,104174400,0.55,0.53,0.02,3.7736,0.559997000000003,1.092499,0.892497999999996,2.21574,1.547501,1.215,1.747502,2.870743,-1.215,-1.547501,-1.014999,0.108241999999997,-2.25813700000001,-2.590638,-2.058136,-0.934895000000005
1119,8/23/2019,52.357498,53.012501,50.25,49.206863,187272000,0.55,0.53,0.02,3.7736,0.284999999999997,3.047501,0.940002999999997,4.090638,1.252503,0.597499999999997,3.360001,4.403138,0.330002,-0.325001,2.4375,3.480637,-0.766060000000003,-1.421063,1.341438,2.384575
1120,8/22/2019,53.297501,53.610001,52.6875,51.591438,89014800,0.55,0.53,0.02,3.7736,-0.362499999999997,0.560001,-0.0499999999999972,1.656063,0.114997000000002,-0.197502999999998,0.724997999999999,1.82106,-0.397498999999996,-0.709998999999996,0.212502000000001,1.308564,-1.66235399999999,-1.97485399999999,-1.052353,0.0437090000000069
1121,8/21/2019,53.247501,53.412498,52.900002,51.635147,86141600,0.55,0.53,0.02,3.7736,-0.692496999999996,-0.180000999999997,-0.527499999999996,1.084854,0.0900010000000009,-0.0749959999999987,0.4375,1.702355,-0.667498999999999,-0.832495999999999,-0.32,0.944854999999997,-2.165996,-2.330993,-1.818497,-0.553642000000004
1122,8/20/2019,52.720001,53.337502,52.580002,51.081505,107537200,0.55,0.53,0.02,3.7736,-0.682503000000004,0.0749969999999962,-0.0650020000000069,1.573494,0.462497999999997,-0.155003000000001,0.602497,2.100994,-0.212501000000003,-0.830002,-0.0725020000000001,1.425995,-1.640926,-2.258427,-1.500927,-0.00242999999999682
1123,8/19/2019,52.654999,53.182499,52.5075,51.079075,97654400,0.55,0.53,0.02,3.7736,-2.112499,-1.4375,-1.584999,-0.00907500000000283,-0.864998,-1.392498,-0.717499000000004,0.710925999999994,-1.69499999999999,-2.2225,-1.547501,-0.119076,-2.510819,-3.038319,-2.36332,-0.934895000000005
1124,8/16/2019,51.07,51.790001,50.959999,50.14418,110481600,0.55,0.53,0.02,3.7736,-0.924999,-0.0949970000000064,-0.204998000000003,0.720821999999998,0.214999999999996,-0.505001,0.325000999999993,1.14082,-1.1525,-1.872501,-1.04249900000001,-0.226680000000002,-2.081688,-2.801689,-1.971687,-1.155868
1125,8/15/2019,50.865002,51.285,49.9175,48.988312,108909600,0.55,0.53,0.02,3.7736,-0.494999,0.872501,-0.0750010000000003,1.801689,0.744999,0.325001,1.692501,2.621689,-0.217502999999994,-0.637500999999993,0.729999000000007,1.659187,-1.631428,-2.051426,-0.683926,0.245261999999997
1126,8/14/2019,50.790001,51.610001,50.647499,49.233574,146189600,0.55,0.53,0.02,3.7736,-1.355,-0.392498000000003,-0.534999999999997,1.021427,2.244999,1.424999,2.38750099999999,3.801426,-0.670001999999997,-1.490002,-0.527500000000003,0.886425000000003,-0.0460319999999967,-0.866031999999997,0.0964699999999965,1.510395
1127,8/13/2019,50.255001,53.035,50.119999,50.743969,188874000,0.55,0.53,0.02,3.7736,-3.130001,-0.215000000000003,-0.350002000000004,-0.838970000000003,0.2575,-2.522499,0.392502,-0.231468,-0.467503000000001,-3.247502,-0.332501000000001,-0.956471000000001,-1.572647,-4.352646,-1.437645,-2.061615
1128,8/12/2019,49.904999,50.512501,49.787498,48.682354,89927600,0.55,0.53,0.02,3.7736,-0.1875,0.537503000000001,0.420002000000004,1.642647,0.785000000000004,0.177498,0.902501000000001,2.007645,-0.0825009999999935,-0.690002999999997,0.0350000000000037,1.14014400000001,-1.098805,-1.706307,-0.981304000000002,0.123840000000001
1129,8/9/2019,50.325001,50.689999,49.822498,48.806194,98478800,0.55,0.53,0.02,3.7736,-0.640000000000001,0.227500999999997,-0.275002000000001,1.243805,0.557499,0.192501,1.060002,2.076306,-0.477501000000004,-0.842499000000004,0.0250019999999935,1.041306,-1.113285,-1.478283,-0.610782,0.405522000000005
1130,8/8/2019,50.049999,50.8825,49.8475,49.211716,108038000,0.55,0.53,0.02,3.7736,-2.029999,-0.994999,-1.197498,-0.359215000000006,-0.159999999999997,-0.992500999999997,0.0424990000000065,0.678283,-1.594997,-2.427498,-1.392498,-0.756714000000002,-1.900268,-2.732769,-1.69776899999999,-1.061985
1131,8/7/2019,48.852501,49.889999,48.455002,48.149731,133457600,0.55,0.53,0.02,3.7736,-0.8125,0.622497000000003,0.224998000000006,0.927768,0.665001000000004,-0.372497000000003,1.0625,1.367771,-0.342502999999994,-1.380001,0.0549960000000027,0.360267,-1.19625499999999,-2.233753,-0.798755999999997,-0.493485
1132,8/6/2019,49.077499,49.517502,48.509998,47.656246,143299200,0.55,0.53,0.02,3.7736,-0.0200010000000006,0.987502999999997,0.420001999999997,1.841255,0.584998999999996,0.144995999999999,1.1525,2.006252,-0.932499,-1.372502,-0.364998,0.488754,-2.306652,-2.746655,-1.739151,-0.885399
1133,8/5/2019,49.497501,49.662498,48.145,46.770847,209572000,0.55,0.53,0.02,3.7736,1.720002,3.2375,1.884999,4.611653,2.109997,1.945,3.462498,4.836651,0.910000000000004,0.745003000000004,2.262501,3.636654,-0.143047000000003,-0.308044000000002,1.20945399999999,2.58360699999999
1134,8/2/2019,51.3825,51.607498,50.407501,49.354454,163448400,0.55,0.53,0.02,3.7736,1.8675,3.067497,2.092498,4.120544,3.125,2.900002,4.099999,5.153046,0.302500999999999,0.0775030000000001,1.2775,2.330547,-0.961232000000003,-1.18623,0.0137669999999943,1.066814
1135,8/1/2019,53.474998,54.5075,51.685001,50.421268,216071600,0.55,0.53,0.02,3.7736,-0.402500000000003,2.419999,0.630001999999998,3.683732,1.867501,0.834998999999996,3.657498,4.921231,-0.649996999999999,-1.682499,1.14,2.403733,-1.938537,-2.971039,-0.148539999999997,1.11519300000001
1136,7/31/2019,54.105,55.342499,52.825001,51.536461,277125600,0.55,0.53,0.02,3.7736,-3.1525,-0.635002,-1.915001,0.653537999999998,-1.564999,-2.802498,-0.285000000000004,1.00353999999999,-2.27750099999999,-3.51499999999999,-0.997501999999997,0.291038,-3.599057,-4.83655599999999,-2.319058,-1.030518
1137,7/30/2019,52.189999,52.540001,51.827499,50.505943,135742800,0.55,0.53,0.02,3.7736,-0.424999,0.287502999999994,-0.0749970000000033,1.609059,0.470000999999996,0.119999,0.832500999999994,2.15405699999999,-0.0799980000000033,-0.43,0.282501999999994,1.60405799999999,-1.466343,-1.816345,-1.103843,0.217712999999996
1138,7/29/2019,52.115002,52.66,52.110001,50.723656,86693600,0.62,0.59,0.03,5.0847,-0.790000999999997,-0.240001999999997,-0.245002999999997,1.146343,0.317497000000003,-0.227500999999997,0.322498000000003,1.708843,-0.330002,-0.875,-0.325001,1.061344,-1.860646,-2.405644,-1.855645,-0.469299999999997
1139,7/26/2019,51.869999,52.432499,51.785,50.254356,70475600,0.62,0.59,0.03,5.0847,-0.209999000000003,0.4375,0.352500999999997,1.968144,0.440002,-0.122498,0.525001000000003,2.055645,-0.1875,-0.75,-0.102500999999997,1.428143,-1.789822,-2.352322,-1.704823,-0.174179000000002
1140,7/25/2019,52.2225,52.310001,51.682499,50.080177,55638400,0.62,0.59,0.03,5.0847,-0.392501000000003,0.235000999999997,-0.305,1.837323,0.0649980000000028,-0.0225030000000004,0.604998999999999,2.207321,-0.43,-0.517501000000003,0.110000999999997,1.712323,-1.743168,-1.830669,-1.203167,0.399155
1141,7/24/2019,51.9175,52.287498,51.7925,50.479332,59966400,0.62,0.59,0.03,5.0847,-0.172496000000002,0.322502,0.197502,1.63567,0.310001,-0.0599970000000027,0.435001,1.748169,-0.0950019999999938,-0.464999999999996,0.0299980000000062,1.343166,-1.397042,-1.76704,-1.272042,0.0411259999999984
1142,7/23/2019,52.115002,52.227501,51.822498,50.520458,73420800,0.62,0.59,0.03,5.0847,-1.315003,-0.910000000000004,-1.202504,0.392040000000002,-0.307502999999997,-0.420001999999997,-0.0149990000000031,1.287041,-1.21250199999999,-1.32500099999999,-0.919998,0.382042000000006,-1.986439,-2.098938,-1.693935,-0.391894999999998
1143,7/22/2019,50.912498,51.807499,50.9025,50.128563,89111600,0.62,0.59,0.03,5.0847,-0.360000999999997,0.544998,0.535000000000004,1.318935,0.712502000000001,-0.182499,0.722499999999997,1.496437,-0.322497999999996,-1.217499,-0.3125,0.461437000000004,-1.903984,-2.798985,-1.89398600000001,-1.120049
1144,7/19/2019,51.447498,51.625,50.59,49.008514,83717200,0.62,0.59,0.03,5.0847,-0.625,0.409999999999997,-0.447498000000003,1.991486,0.0225030000000004,-0.154998999999997,0.880001,2.46148700000001,-0.522499000000003,-0.700001,0.334998999999996,1.916485,-1.69631200000001,-1.873814,-0.838814000000006,0.742671999999999
1145,7/18/2019,51,51.470001,50.924999,49.751186,74162400,0.62,0.59,0.03,5.0847,-0.457500000000003,0.0875020000000006,0.0125010000000003,1.261315,0.272499000000003,-0.197502,0.347500000000004,1.52131300000001,-0.182499,-0.652500000000003,-0.107498,1.066315,-1.807629,-2.27763,-1.732628,-0.558814999999996
1146,7/17/2019,51.012501,51.272499,50.817501,49.192371,56430000,0.62,0.59,0.03,5.0847,-0.125,0.329998000000003,0.134998000000003,1.955128,0.514999000000003,0.255001,0.709999000000003,2.335129,-0.137501,-0.397499000000003,0.057499,1.682629,-1.541935,-1.80193300000001,-1.346935,0.278194999999997
1147,7/16/2019,51.147499,51.5275,50.875,49.470566,67467200,0.62,0.59,0.03,5.0847,-0.505001,0.147499000000003,-0.125,1.55193300000001,0.319999999999993,-0.0600010000000069,0.592498999999997,1.996933,-0.147499000000003,-0.527500000000003,0.125,1.529434,-1.50517600000001,-1.88517700000001,-1.232677,0.171757
1148,7/15/2019,51.022499,51.467499,51,49.642323,67789600,0.62,0.59,0.03,5.0847,-0.854999999999997,-0.387501,-0.410000000000004,0.970176000000002,-0.0224990000000034,-0.467498999999997,0,1.357677,-0.472500000000004,-0.917499999999997,-0.450001,0.907676000000002,-1.842224,-2.287224,-1.819725,-0.462047999999996
1149,7/12/2019,50.612499,51,50.549999,49.180275,70380800,0.62,0.59,0.03,5.0847,-0.172500999999997,0.277500000000003,0.215000000000003,1.647224,0.485000999999997,0.0974999999999966,0.547500999999997,1.91722499999999,-0.184997000000003,-0.572498000000003,-0.122497000000003,1.247227,-1.807182,-2.194683,-1.744682,-0.374957999999999
1150,7/11/2019,50.827499,51.0975,50.427502,48.805317,80767200,0.62,0.59,0.03,5.0847,-0.634997999999996,0.0350000000000037,-0.364997000000002,1.657185,0.104999999999997,-0.165000999999997,0.504997000000003,2.127182,-0.4375,-0.707500999999994,-0.0375029999999939,1.584682,-1.664169,-1.93416999999999,-1.264172,0.358013
1151,7/10/2019,50.462502,50.932499,50.389999,49.16333,71588400,0.62,0.59,0.03,5.0847,-1.1325,-0.590000000000003,-0.662503000000001,0.636668999999998,-0.0850030000000004,-0.555,-0.0125000000000028,1.214169,-0.760002999999998,-1.23,-0.6875,0.539169000000001,-1.78056,-2.250557,-1.708057,-0.481388000000003
1152,7/9/2019,49.799999,50.377499,49.702499,48.681942,82312000,0.62,0.59,0.03,5.0847,-0.174999999999997,0.5,0.402500000000003,1.520557,0.549999,-0.0275010000000009,0.647498999999996,1.668056,-0.197498000000003,-0.774998000000004,-0.0999980000000065,0.920558999999997,-1.413185,-1.990685,-1.315685,-0.295127999999998
1153,7/8/2019,50.202499,50.349998,49.602501,48.386814,101354400,0.62,0.59,0.03,5.0847,0.487504000000001,1.235001,0.635002999999998,2.450688,1.067501,0.920002000000004,1.66749900000001,2.883186,0.522498999999996,0.375,1.122497,2.338184,-0.797252,-0.944750999999997,-0.197253999999994,1.018433
1154,7/5/2019,50.837502,51.27,50.724998,49.405247,69062000,0.62,0.59,0.03,5.0847,-0.450000000000003,0.0950020000000009,-0.0175020000000004,1.414753,0.272498999999996,-0.159999000000006,0.385002999999998,1.70475399999999,-0.165001000000004,-0.597499000000006,-0.0524970000000025,1.26725399999999,-1.388714,-1.821212,-1.27621,0.0435409999999976
1155,7/3/2019,50.82,51.110001,50.672501,49.448788,45448000,0.62,0.59,0.03,5.0847,-0.7575,-0.32,-0.467499000000004,0.903712999999996,-0.0374989999999968,-0.327499999999993,0.110000000000007,1.333713,-0.479999999999997,-0.770000999999994,-0.332500999999994,0.891212000000003,-1.777626,-2.06762699999999,-1.63012699999999,-0.406413999999998
1156,7/2/2019,50.352501,50.782501,50.34,49.042374,67740800,0.62,0.59,0.03,5.0847,0.00999899999999343,0.452499999999993,0.439999,1.75012599999999,0.770000000000003,0.339999999999996,0.782500999999996,2.080127,-0.190002999999997,-0.620003000000004,-0.177502000000004,1.120124,-1.595566,-2.02556600000001,-1.583065,-0.285439000000004
1157,7/1/2019,50.7925,51.122501,50.162498,48.756935,109012000,0.62,0.59,0.03,5.0847,-1.452503,-0.4925,-1.122502,0.913063000000001,-0.917499999999997,-1.247501,-0.287497999999999,1.118065,-1.529999,-1.86,-0.899996999999999,0.505566000000002,-2.913708,-3.243709,-2.283706,-0.878143000000002
1158,6/28/2019,49.669998,49.875,49.262501,47.878792,124442400,0.62,0.59,0.03,5.0847,0.197498000000003,0.809997000000003,0.402500000000003,2.19370600000001,0.722504000000001,0.517502,1.130001,2.51371,0.222504000000001,0.0175020000000004,0.630001,2.01371,-1.350925,-1.555927,-0.943427999999997,0.440281000000006
1159,6/27/2019,50.072498,50.392502,49.892502,48.319073,83598800,0.62,0.59,0.03,5.0847,-0.950001,-0.450001,-0.629997000000003,1.123428,0.175002999999997,-0.145001000000001,0.354998999999999,1.928428,-0.734996000000002,-1.055,-0.555,1.018429,-1.738914,-2.058918,-1.558918,0.0145109999999988
1160,6/26/2019,49.442501,50.247501,49.337502,48.333584,104270000,0.62,0.59,0.03,5.0847,-0.640003,0.269995999999999,0.164997,1.273914,0.372498,-0.432502,0.477497,1.481415,-0.620002999999997,-1.425003,-0.515003999999998,0.488914000000001,-2.132198,-2.937198,-2.027199,-1.023281
1161,6/25/2019,49.607498,49.814999,48.822498,47.310303,84281200,0.62,0.59,0.03,5.0847,-0.180000999999997,0.8125,0.0275000000000034,2.32469500000001,0.432502999999997,0.225001999999996,1.21750299999999,2.729698,-0.0649980000000028,-0.272499000000003,0.720001999999994,2.232197,-1.569034,-1.776535,-0.784034000000005,0.728161
1162,6/24/2019,49.634998,50.040001,49.5425,48.038464,72881600,0.62,0.59,0.03,5.0847,-0.339999999999996,0.157501000000003,0.0650029999999973,1.661537,0.577503999999998,0.172501000000004,0.670002000000004,2.174038,-0.0975000000000037,-0.502502999999997,-0.00500199999999751,1.499034,-1.548168,-1.953171,-1.45567,0.0483660000000015
1163,6/21/2019,49.700001,50.212502,49.537498,48.08683,191202400,0.62,0.59,0.03,5.0847,-0.120003000000004,0.555000999999997,0.392497999999996,2.005669,0.452499000000003,-0.0600019999999972,0.615002000000004,2.06567,-0.192501,-0.705002,-0.0299979999999991,1.42067,-1.448662,-1.961163,-1.286159,0.164509000000002
1164,6/20/2019,50.092499,50.1525,49.5075,48.251339,86056000,0.62,0.59,0.03,5.0847,-0.232502000000004,0.412497999999999,-0.172500999999997,1.668659,-0.122497999999993,-0.182499,0.462501000000003,1.718662,-0.764999999999994,-0.825001,-0.180000999999997,1.07616,-2.225807,-2.285808,-1.640808,-0.384647000000001
1165,6/19/2019,49.919998,49.970001,49.327499,47.866692,84496800,0.62,0.59,0.03,5.0847,-0.957500000000003,-0.314998000000003,-0.907496999999999,1.145809,0.152500000000003,0.102497,0.744999,2.205806,-1.117496,-1.16749900000001,-0.524997000000006,0.935809999999997,-1.91299,-1.962993,-1.320491,0.140315999999999
1166,6/18/2019,49.012501,50.072498,48.802502,48.007008,106204000,0.62,0.59,0.03,5.0847,-1.8475,-0.577503999999998,-0.787503000000001,0.21799,-0.272499000000003,-1.33249600000001,-0.0625,0.732993999999998,-0.970001000000003,-2.02999800000001,-0.760002,0.0354919999999979,-2.108605,-3.168602,-1.89860599999999,-1.103112
1167,6/17/2019,48.224998,48.740002,48.0425,46.903896,58676400,0.62,0.59,0.03,5.0847,-0.852500999999997,-0.154998999999997,-0.337496999999999,0.983604999999997,0.172501000000004,-0.342502999999994,0.354999000000007,1.493603,-0.649996999999999,-1.165001,-0.467498999999997,0.671104999999997,-1.599292,-2.114296,-1.416794,-0.278190000000002
1168,6/14/2019,47.887501,48.397499,47.575001,46.625706,75046000,0.62,0.59,0.03,5.0847,0.277499999999996,1.099998,0.787497999999999,2.049293,1.309997,0.799999,1.622497,2.571792,0.512501,0.00250299999999726,0.825001,1.774296,-0.920707999999998,-1.430706,-0.608207999999998,0.341087000000002
1169,6/13/2019,48.674999,49.197498,48.400002,46.966793,86698400,0.62,0.59,0.03,5.0847,-0.709999000000003,0.0874969999999991,-0.1875,1.520706,0.317501,-0.204998000000003,0.592497999999999,2.025707,-0.327499000000003,-0.849998000000007,-0.052502000000004,1.38070699999999,-1.698532,-2.221031,-1.423535,0.00967399999999685
1170,6/12/2019,48.487499,48.9925,48.3475,46.976467,73012800,0.62,0.59,0.03,5.0847,-0.277499999999996,0.367500000000007,0.227501000000004,1.738533,0.512501,0.00750000000000028,0.652500000000003,2.023533,-0.0874969999999991,-0.592497999999999,0.052502000000004,1.423535,-1.361034,-1.866035,-1.22103499999999,0.149998000000004
1171,6/11/2019,48.715,49,48.400002,47.126465,107731600,0.62,0.59,0.03,5.0847,-1.047501,-0.447502999999998,-0.762501,0.826034,0.127498999999993,-0.157501000000003,0.442496999999996,1.71603399999999,-0.810001000000007,-1.095001,-0.495003000000004,0.778533999999993,-2.128002,-2.413002,-1.813004,-0.539467000000002
1172,6/10/2019,47.952499,48.842499,47.904999,46.586998,104883600,0.62,0.59,0.03,5.0847,-2.215,-1.2775,-1.325,0.040500999999999,0.0275009999999938,-0.862499,0.0750010000000003,1.393002,-1.509998,-2.399998,-1.462498,-0.144497000000001,-1.95334200000001,-2.843342,-1.905842,-0.587841000000005
1173,6/7/2019,46.627499,47.98,46.442501,45.999157,122737600,0.62,0.59,0.03,5.0847,-2.20999999999999,-0.672500999999997,-0.857498999999997,-0.229156999999994,-0.259999000000001,-1.6125,-0.0750010000000003,0.368343000000003,-1.090001,-2.442502,-0.905003000000001,-0.461658999999997,-1.820958,-3.17345899999999,-1.63596,-1.19261599999999
1174,6/6/2019,45.77,46.3675,45.537498,44.806541,90105200,0.62,0.59,0.03,5.0847,-0.297499999999999,0.532502000000001,0.299999999999997,1.263459,0.477500999999997,-0.119999,0.710003,1.44096,-0.485000000000007,-1.0825,-0.252498000000003,0.478458999999994,-1.611785,-2.209285,-1.379283,-0.648326000000004
1175,6/5/2019,46.07,46.247501,45.285,44.158215,119093600,0.62,0.59,0.03,5.0847,-2.3875,-1.424999,-2.209999,-0.298214000000002,-1.1125,-1.290001,-0.327499999999993,0.799285000000005,-2.439999,-2.6175,-1.654999,-0.528213999999998,-2.613316,-2.790817,-1.82831599999999,-0.701530999999996
1176,6/4/2019,43.860001,44.9575,43.630001,43.456684,123872000,0.62,0.59,0.03,5.0847,-1.057498,0.270001000000001,0.0400010000000037,0.443317999999998,0.619999,-0.477500000000006,0.849998999999997,1.02331599999999,-1.2925,-2.389999,-1.0625,-0.889183000000003,-1.937031,-3.03453,-1.707031,-1.533714
1177,6/3/2019,43.900002,44.48,42.567501,41.92297,161584400,0.62,0.59,0.03,5.0847,-0.422500999999997,1.489998,0.157496999999999,2.134529,0.597498999999999,0.0175010000000029,1.93,2.574531,-0.152501000000001,-0.732498999999997,1.18,1.824531,-1.548848,-2.128846,-0.216346999999999,0.428184000000002
1178,5/31/2019,44.057499,44.497501,43.747501,42.351154,108174400,0.62,0.59,0.03,5.0847,-0.0100020000000001,0.739998,0.43,2.136345,0.75,0.309998,1.059998,2.456345,0.110000999999997,-0.330001000000003,0.419998999999997,1.816346,-0.924976000000001,-1.364978,-0.614978000000001,0.781368999999998
1179,5/30/2019,44.487499,44.807499,44.1675,43.132523,84873600,0.62,0.59,0.03,5.0847,-0.702499000000003,-0.0625,-0.382499000000003,0.972476999999998,0.350003000000001,0.0300030000000007,0.670002000000004,1.704979,-0.487499,-0.807499,-0.167499999999997,0.867477000000001,-1.577526,-1.897526,-1.257527,-0.222549999999998
1180,5/29/2019,44.105,44.837502,44,42.909973,113924800,0.62,0.59,0.03,5.0847,-0.107502000000004,0.729999999999997,0.625,1.820027,1.04249900000001,0.309997000000003,1.147499,2.237526,0.372501,-0.360001000000004,0.477500999999997,1.567528,-0.989407,-1.721909,-0.884407000000003,0.205619999999996
1181,5/28/2019,44.73,45.147499,44.477501,43.115593,111792800,0.62,0.59,0.03,5.0847,-0.0975000000000037,0.572498000000003,0.319999000000003,1.934406,0.805,0.387500999999993,1.057499,2.419407,-0.0750010000000003,-0.492500000000007,0.177498,1.539406,-1.435387,-1.85288600000001,-1.182888,0.179020000000001
1182,5/24/2019,45.049999,45.535,44.654999,43.294613,94858800,0.62,0.59,0.03,5.0847,-0.584998999999996,0.295002000000004,-0.0999979999999994,1.655388,0.0849990000000034,-0.400001999999994,0.479999000000007,1.840385,-0.597499999999997,-1.08250099999999,-0.202499999999993,1.157886,-1.588474,-2.073475,-1.19347399999999,0.166912000000004
1183,5/23/2019,44.950001,45.134998,44.452499,43.461525,146118800,0.62,0.59,0.03,5.0847,1.03000299999999,1.71250199999999,1.215,2.703476,1.477501,1.29250399999999,1.97500299999999,2.965977,0.6875,0.502502999999997,1.185002,2.175976,-0.733715000000004,-0.918712000000006,-0.236213000000006,0.754760999999995
1184,5/22/2019,46.165001,46.427502,45.637501,44.216286,118994400,0.62,0.59,0.03,5.0847,-0.122501999999997,0.667498999999999,0.139999000000003,2.088714,0.834999000000003,0.572498000000003,1.362499,2.783714,0.00999800000000306,-0.252502999999997,0.537497999999999,1.958713,-1.024624,-1.287125,-0.497123999999999,0.924091000000004
1185,5/21/2019,46.305,47,46.174999,45.140377,113459200,0.62,0.59,0.03,5.0847,-1.119999,-0.294998,-0.424999,0.739623999999999,-0.217497999999999,-0.912497999999999,-0.0874969999999991,0.947125,-1.235,-1.93,-1.104999,-0.0703770000000006,-2.013725,-2.708725,-1.883724,-0.849102000000002
1186,5/20/2019,45.880001,46.087502,45.07,44.291275,154449200,0.62,0.59,0.03,5.0847,0.644995999999999,1.662498,0.852497,2.441223,1.844997,1.637496,2.654998,3.433723,0.809998,0.602497,1.619999,2.398724,-0.159041999999999,-0.366543,0.650959,1.429684
1187,5/17/2019,46.732498,47.724998,46.689999,45.720959,131516400,0.62,0.59,0.03,5.0847,-0.247497000000003,0.787501999999996,0.745002999999997,1.756542,1.385002,0.392502,1.427501,2.396541,0.477501000000004,-0.514998999999996,0.520000000000003,1.48904,-0.750270999999998,-1.742771,-0.707771999999999,0.261268000000001
1188,5/16/2019,47.477501,48.1175,47.209999,45.982227,132125600,0.62,0.59,0.03,5.0847,-1.549999,-0.642498000000003,-0.909999999999997,0.585273999999998,0.459999000000003,-0.18,0.727500999999997,1.955273,-0.972499999999997,-1.612499,-0.704998000000003,0.522773999999998,-1.292072,-1.932071,-1.02457,0.203201999999997
1189,5/15/2019,46.567501,47.9375,46.505001,46.185429,106178800,0.62,0.59,0.03,5.0847,-1.334999,0.0974999999999966,0.0349999999999966,0.417071999999997,0.857498,-0.512501,0.919998,1.23957,-0.215000000000003,-1.584999,-0.152500000000003,0.167071999999997,-0.928790999999997,-2.29879,-0.866290999999997,-0.546718999999996
1190,5/14/2019,46.602501,47.424999,46.352501,45.63871,146118800,0.62,0.59,0.03,5.0847,-0.497497000000003,0.575001,0.325001,1.28879199999999,0.767498000000003,-0.0549999999999997,1.017498,1.731289,-0.889998999999996,-1.712497,-0.639998999999996,0.0737919999999974,-1.674999,-2.497497,-1.424999,-0.711208000000006
1191,5/13/2019,46.927502,47.369999,45.712502,44.927502,229722400,0.62,0.59,0.03,5.0847,1.985001,3.642498,2.427498,4.427498,2.785,2.342503,4,4.785,1.264999,0.822502,2.479999,3.264999,0.772274000000003,0.329777,1.987274,2.772274
1192,5/10/2019,49.355,49.712502,48.192501,47.699776,164834800,0.62,0.59,0.03,5.0847,0.387495999999999,1.907497,0.744998000000003,2.400222,1.064998,0.707495999999999,2.227497,2.720222,-0.189999,-0.547501000000004,0.972499999999997,1.465225,-0.985126999999999,-1.342629,0.177371999999998,0.670096999999998
1193,5/9/2019,50.099998,50.419998,49.165001,48.369873,139634400,0.62,0.59,0.03,5.0847,0.0549999999999997,1.309997,0.375,2.105125,1.235001,0.915001000000004,2.16999800000001,2.96512600000001,0.337502000000001,0.0175020000000004,1.272499,2.067627,-1.204784,-1.524784,-0.269786999999994,0.525341000000005
1194,5/8/2019,50.474998,51.334999,50.4375,48.895214,105358000,0.62,0.59,0.03,5.0847,0.135002,1.032501,0.995003000000004,2.574787,1.380002,0.520000999999994,1.4175,2.95978599999999,-0.267497999999996,-1.127499,-0.229999999999997,1.312286,-1.589424,-2.44942500000001,-1.551926,-0.00964000000000453
