Date,Open,High,Low,Close,Volume,reportedEPS,estimatedEPS,surprise,surprisePercentage,,,,,,
7/29/2013,15.742857,16.071072,15.721429,13.847672,248057600,0.2675,0.2625,0.005,1.9048,,,,,,
7/26/2013,15.546429,15.751429,15.512143,13.637389,200152400,0.2675,0.2625,0.005,1.9048,,,,,,
7/25/2013,15.739286,15.764286,15.564643,13.560386,229493600,0.2675,0.2625,0.005,1.9048,,,,,,
7/24/2013,15.676071,15.878214,15.545,13.622541,591936800,0.2675,0.2625,0.005,1.9048,,,,,,
7/23/2013,15.214286,15.248571,14.953929,12.957051,369395600,0.2675,0.2625,0.005,1.9048,,,,,,
7/22/2013,15.337857,15.348214,15.195357,13.183414,207796400,0.36,0.3575,0.0025,0.6993,,,,,,
7/19/2013,15.467857,15.499286,15.155357,13.14136,268721600,0.36,0.3575,0.0025,0.6993,,,,,,
7/18/2013,15.477857,15.531071,15.378929,13.351952,218878800,0.36,0.3575,0.0025,0.6993,,,,,,
7/17/2013,15.346429,15.436429,15.293571,13.307114,198990400,0.36,0.3575,0.0025,0.6993,,,,,,
7/16/2013,15.232857,15.3825,15.148929,13.30371,216538000,0.36,0.3575,0.0025,0.6993,,,,,,
7/15/2013,15.178929,15.409286,15.171429,13.218361,241917200,0.36,0.3575,0.0025,0.6993,,,,,,
7/12/2013,15.273214,15.349643,15.121786,13.189599,279563200,0.36,0.3575,0.0025,0.6993,,,,,,
7/11/2013,15.105357,15.294643,15.041786,13.213722,326292400,0.36,0.3575,0.0025,0.6993,,,,,,
7/10/2013,14.985714,15.171429,14.9375,13.010856,281405600,0.36,0.3575,0.0025,0.6993,,,,,,
7/9/2013,14.771429,15.125,14.656429,13.060958,352584400,0.36,0.3575,0.0025,0.6993,,,,,,
7/8/2013,15.003929,15.035714,14.666071,12.835203,298138400,0.36,0.3575,0.0025,0.6993,,,,,,
7/5/2013,15.013929,15.1175,14.833929,12.908499,274024800,0.36,0.3575,0.0025,0.6993,,,,,,
7/3/2013,15.030714,15.106429,14.908929,13.013022,240928800,0.36,0.3575,0.0025,0.6993,,,,,,
7/2/2013,14.641429,15.058214,14.623929,12.941588,469865200,0.36,0.3575,0.0025,0.6993,,,,,,
7/1/2013,14.381786,14.723929,14.329286,12.654914,391053600,0.36,0.3575,0.0025,0.6993,,,,,,
6/28/2013,13.977143,14.295357,13.888214,12.262486,578516400,0.36,0.3575,0.0025,0.6993,,,,,,
6/27/2013,14.258929,14.335357,14.055,12.177444,337246000,0.36,0.3575,0.0025,0.6993,,,,,,
6/26/2013,14.425,14.456786,14.130714,12.310109,367724000,0.36,0.3575,0.0025,0.6993,,,,,,
6/25/2013,14.489286,14.563929,14.243929,12.451126,314162800,0.36,0.3575,0.0025,0.6993,,,,,,
6/24/2013,14.55,14.595,14.216071,12.448341,480746000,0.36,0.3575,0.0025,0.6993,,,,,,
6/21/2013,14.946071,15,14.575,12.787275,481118400,0.36,0.3575,0.0025,0.6993,,,,,,
6/20/2013,14.975,15.213571,14.8275,12.890563,357310800,0.36,0.3575,0.0025,0.6993,,,,,,
6/19/2013,15.407143,15.416429,15.107143,13.081059,310940000,0.36,0.3575,0.0025,0.6993,,,,,,
6/18/2013,15.412857,15.532143,15.364643,13.352264,195025600,0.36,0.3575,0.0025,0.6993,,,,,,
6/17/2013,15.408571,15.560714,15.37,13.359376,259414400,0.36,0.3575,0.0025,0.6993,,,,,,
6/14/2013,15.55,15.581786,15.303571,13.299073,271866000,0.36,0.3575,0.0025,0.6993,,,,,,
6/13/2013,15.446429,15.612143,15.3125,13.481835,285832400,0.36,0.3575,0.0025,0.6993,,,,,,
6/12/2013,15.696429,15.758929,15.410714,13.365252,265227200,0.36,0.3575,0.0025,0.6993,,,,,,
6/11/2013,15.562143,15.812857,15.475714,13.532553,286112400,0.36,0.3575,0.0025,0.6993,,,,,,
6/10/2013,15.883214,16.03857,15.6,13.572446,450153200,0.36,0.3575,0.0025,0.6993,,,,,,
6/7/2013,15.589286,15.83,15.456071,13.662745,404535600,0.36,0.3575,0.0025,0.6993,,,,,,
6/6/2013,15.909643,15.964286,15.501786,13.559149,416934000,0.36,0.3575,0.0025,0.6993,,,,,,
6/5/2013,15.916071,16.097143,15.846786,13.764797,290589600,0.36,0.3575,0.0025,0.6993,,,,,,
6/4/2013,16.186428,16.229643,15.978214,13.89468,292728800,0.36,0.3575,0.0025,0.6993,,,,,,
6/3/2013,16.0975,16.155714,15.802857,13.938283,372352400,0.36,0.3575,0.0025,0.6993,,,,,,
5/31/2013,16.160713,16.325001,16.053572,13.90767,384302800,0.36,0.3575,0.0025,0.6993,,,,,,
5/30/2013,15.916071,16.232143,15.875357,13.964875,353519600,0.36,0.3575,0.0025,0.6993,,,,,,
5/29/2013,15.714286,15.982143,15.692857,13.759847,330576400,0.36,0.3575,0.0025,0.6993,,,,,,
5/28/2013,16.067858,16.111071,15.744643,13.651305,386145200,0.36,0.3575,0.0025,0.6993,,,,,,
5/24/2013,15.744643,15.916429,15.727143,13.766033,276166800,0.36,0.3575,0.0025,0.6993,,,,,,
5/23/2013,15.569643,15.934286,15.563929,13.67295,353021200,0.36,0.3575,0.0025,0.6993,,,,,,
5/22/2013,15.858929,16.012501,15.650714,13.64852,443038400,0.36,0.3575,0.0025,0.6993,,,,,,
5/21/2013,15.648214,15.91,15.507143,13.596256,456022000,0.36,0.3575,0.0025,0.6993,,,,,,
5/20/2013,15.425357,15.921429,15.360714,13.69738,451578400,0.36,0.3575,0.0025,0.6993,,,,,,
5/17/2013,15.680357,15.7175,15.393214,13.39834,427904400,0.36,0.3575,0.0025,0.6993,,,,,,
5/16/2013,15.115714,15.6375,14.960714,13.439159,603204000,0.36,0.3575,0.0025,0.6993,,,,,,
5/15/2013,15.684286,15.75,15.084286,13.261964,741613600,0.36,0.3575,0.0025,0.6993,,,,,,
5/14/2013,16.208929,16.257143,15.791071,13.726143,447118000,0.36,0.3575,0.0025,0.6993,,,,,,
5/13/2013,16.125357,16.353571,16.125,14.062601,316948800,0.36,0.3575,0.0025,0.6993,,,,,,
5/10/2013,16.356071,16.418215,16.088572,14.007862,334852000,0.36,0.3575,0.0025,0.6993,,,,,,
5/9/2013,16.421785,16.535713,16.270714,14.125378,398487600,0.36,0.3575,0.0025,0.6993,,,,,,
5/8/2013,16.394285,16.620358,16.278929,14.249691,472598000,0.36,0.3575,0.0025,0.6993,,,,,,
5/7/2013,16.606071,16.633928,16.203571,14.090555,483753200,0.36,0.3575,0.0025,0.6993,,,,,,
5/6/2013,16.275356,16.507143,16.225357,14.153533,496641600,0.36,0.3575,0.0025,0.6993,,,,,,
5/3/2013,16.118214,16.186787,16.041071,13.823898,361300800,0.36,0.3575,0.0025,0.6993,,,,,,
5/2/2013,15.777857,16.02107,15.736786,13.68688,421828400,0.36,0.3575,0.0025,0.6993,,,,,,
5/1/2013,15.873571,15.890357,15.513929,13.495488,506909200,0.36,0.3575,0.0025,0.6993,,,,,,
4/30/2013,15.539286,15.901786,15.431071,13.602706,691538400,0.36,0.3575,0.0025,0.6993,,,,,,
4/29/2013,15.016071,15.486429,15,13.213778,640326400,0.36,0.3575,0.0025,0.6993,,,,,,
4/26/2013,14.636071,14.956071,14.580357,12.816858,764097600,0.36,0.3575,0.0025,0.6993,,,,,,
4/25/2013,14.686786,14.783571,14.535714,12.545898,384837600,0.36,0.3575,0.0025,0.6993,,,,,,
4/24/2013,14.055,14.830357,14.017857,12.456192,969651200,0.36,0.3575,0.0025,0.6993,,,,,,
4/23/2013,14.428214,14.585,14.243214,12.476774,664238400,0.36,0.3575,0.0025,0.6993,,,,,,
4/22/2013,14.022857,14.364286,13.973929,12.247591,429920400,0.4925,0.48,0.0125,2.6042,,,,,,
4/19/2013,13.856071,14.271429,13.753571,11.997525,609274400,0.4925,0.48,0.0125,2.6042,,,,,,
4/18/2013,14.463929,14.4925,13.919286,12.04422,666299200,0.4925,0.48,0.0125,2.6042,,,,,,
4/17/2013,15.009643,15.021429,14.218214,12.374471,945056000,0.4925,0.48,0.0125,2.6042,,,,,,
4/16/2013,15.056071,15.236071,15.020357,13.094578,305771200,0.4925,0.48,0.0125,2.6042,,,,,,
4/15/2013,15.25,15.281786,14.983929,12.89827,317520000,0.4925,0.48,0.0125,2.6042,,,,,,
4/12/2013,15.505357,15.505357,15.324643,13.203944,238613200,0.4925,0.48,0.0125,2.6042,,,,,,
4/11/2013,15.49,15.6425,15.4,13.343112,328364400,0.4925,0.48,0.0125,2.6042,,,,,,
4/10/2013,15.289286,15.609286,15.214643,13.384892,375928000,0.4925,0.48,0.0125,2.6042,,,,,,
4/9/2013,15.227143,15.303571,15.098214,13.117311,306614000,0.4925,0.48,0.0125,2.6042,,,,,,
4/8/2013,15.173214,15.267857,15.088929,13.093652,300829200,0.4925,0.48,0.0125,2.6042,,,,,,
4/5/2013,15.160714,15.176786,14.988571,13.001183,383695200,0.4925,0.48,0.0125,2.6042,,,,,,
4/4/2013,15.491429,15.535714,15.1875,13.140042,358447600,0.4925,0.48,0.0125,2.6042,,,,,,
4/3/2013,15.406071,15.617143,15.368214,13.271223,363216000,0.4925,0.48,0.0125,2.6042,,,,,,
4/2/2013,15.271429,15.647857,15.228571,13.203635,529519200,0.4925,0.48,0.0125,2.6042,,,,,,
4/1/2013,15.782143,15.846429,15.276429,13.176601,389732000,0.4925,0.48,0.0125,2.6042,,,,,,
3/28/2013,16.065001,16.136429,15.772143,13.599019,442839600,0.4925,0.48,0.0125,2.6042,,,,,,
3/27/2013,16.302143,16.314285,16.0975,13.888411,331237200,0.4925,0.48,0.0125,2.6042,,,,,,
3/26/2013,16.622856,16.637142,16.4475,14.166744,294294000,0.4925,0.48,0.0125,2.6042,,,,,,
3/25/2013,16.596071,16.78393,16.492144,14.241704,501135600,0.4925,0.48,0.0125,2.6042,,,,,,
3/22/2013,16.235001,16.503571,16.182501,14.190401,395105200,0.4925,0.48,0.0125,2.6042,,,,,,
3/21/2013,16.079287,16.356428,16.075001,13.90838,383255600,0.4925,0.48,0.0125,2.6042,,,,,,
3/20/2013,16.33643,16.343929,16.056786,13.888411,308660800,0.4925,0.48,0.0125,2.6042,,,,,,
3/19/2013,16.410713,16.463215,16.017857,13.962448,526775200,0.4925,0.48,0.0125,2.6042,,,,,,
3/18/2013,15.766071,16.337856,15.757143,14.000236,606197200,0.4925,0.48,0.0125,2.6042,,,,,,
3/15/2013,15.640357,15.865357,15.616071,13.629737,643960800,0.4925,0.48,0.0125,2.6042,,,,,,
3/14/2013,15.458214,15.522857,15.373214,13.286892,303875600,0.4925,0.48,0.0125,2.6042,,,,,,
3/13/2013,15.301786,15.517857,15.191429,13.159397,405549200,0.4925,0.48,0.0125,2.6042,,,,,,
3/12/2013,15.557143,15.674286,15.270357,13.161856,465911600,0.4925,0.48,0.0125,2.6042,,,,,,
3/11/2013,15.348214,15.678929,15.183571,13.451864,474236000,0.4925,0.48,0.0125,2.6042,,,,,,
3/8/2013,15.35,15.551071,15.3075,13.262926,391482000,0.4925,0.48,0.0125,2.6042,,,,,,
3/7/2013,15.160714,15.428929,15.037857,13.22791,468473600,0.4925,0.48,0.0125,2.6042,,,,,,
3/6/2013,15.518214,15.544643,15.158214,13.076759,460250000,0.4925,0.48,0.0125,2.6042,,,,,,
3/5/2013,15.052857,15.5425,15.026786,13.245108,638433600,0.4925,0.48,0.0125,2.6042,,,,,,
3/4/2013,15.278571,15.292857,14.964286,12.904416,582755600,0.4925,0.48,0.0125,2.6042,,,,,,
3/1/2013,15.642857,15.649286,15.356429,13.224526,552448400,0.4925,0.48,0.0125,2.6042,,,,,,
2/28/2013,15.858929,15.995357,15.764286,13.560308,322515200,0.4925,0.48,0.0125,2.6042,,,,,,
2/27/2013,16.015356,16.158571,15.7375,13.657695,587350400,0.4925,0.48,0.0125,2.6042,,,,,,
2/26/2013,15.850714,16.126429,15.630714,13.792869,501499600,0.4925,0.48,0.0125,2.6042,,,,,,
2/25/2013,16.208929,16.254286,15.806071,13.60332,372579200,0.4925,0.48,0.0125,2.6042,,,,,,
2/22/2013,16.044643,16.128571,15.95,13.849394,330654800,0.4925,0.48,0.0125,2.6042,,,,,,
2/21/2013,15.928571,16.041786,15.815,13.703469,447182400,0.4925,0.48,0.0125,2.6042,,,,,,
2/20/2013,16.346071,16.346071,16.02857,13.789186,476302400,0.4925,0.48,0.0125,2.6042,,,,,,
2/19/2013,16.467857,16.526072,16.208929,14.131413,435783600,0.4925,0.48,0.0125,2.6042,,,,,,
2/15/2013,16.744642,16.79143,16.425714,14.136641,391745200,0.4925,0.48,0.0125,2.6042,,,,,,
2/14/2013,16.59,16.844286,16.572144,14.334173,355275200,0.4925,0.48,0.0125,2.6042,,,,,,
2/13/2013,16.686071,16.915714,16.543571,14.347075,475207600,0.4925,0.48,0.0125,2.6042,,,,,,
2/12/2013,17.125357,17.227858,16.705,14.374418,609053200,0.4925,0.48,0.0125,2.6042,,,,,,
2/11/2013,17.017857,17.319286,16.901787,14.743993,517490400,0.4925,0.48,0.0125,2.6042,,,,,,
2/8/2013,16.928572,17.100357,16.723213,14.591924,633158400,0.4925,0.48,0.0125,2.6042,,,,,,
2/7/2013,16.544643,16.785713,16.218571,14.384248,704580800,0.4925,0.48,0.0125,2.6042,,,,,,
2/6/2013,16.3025,16.660713,16.16357,13.968901,593706400,0.4925,0.48,0.0125,2.6042,,,,,,
2/5/2013,15.858929,16.419287,15.793571,13.983869,573347600,0.4925,0.48,0.0125,2.6042,,,,,,
2/4/2013,16.211071,16.283571,15.785714,13.509836,477117200,0.4925,0.48,0.0125,2.6042,,,,,,
2/1/2013,16.396786,16.41,16.012501,13.854974,539484400,0.4925,0.48,0.0125,2.6042,,,,,,
1/31/2013,16.320715,16.402857,16.249287,13.912089,319334400,0.4925,0.48,0.0125,2.6042,,,,,,
1/30/2013,16.321428,16.521429,16.232143,13.953014,417155200,0.4925,0.48,0.0125,2.6042,,,,,,
1/29/2013,16.375,16.435715,16.147142,13.996997,571158000,0.4925,0.48,0.0125,2.6042,,,,,,
1/28/2013,15.636786,16.186071,15.566429,13.739216,785517600,0.4925,0.48,0.0125,2.6042,,,,,,
1/25/2013,16.131786,16.293928,15.535714,13.435311,1208026400,0.4925,0.48,0.0125,2.6042,,,,,,
1/24/2013,16.428572,16.633215,16.080357,13.75968,1460852400,0.4925,0.48,0.0125,2.6042,,,,,,
1/23/2013,18.171785,18.3925,18.0275,15.69947,861509600,0.4925,0.48,0.0125,2.6042,,,,,,
1/22/2013,18.02,18.138571,17.736786,15.417253,461546400,0.31,0.3125,-0.0025,-0.8,,,,,,
1/18/2013,17.804285,17.936428,17.728571,15.271568,472922800,0.31,0.3125,-0.0025,-0.8,,,,,,
1/17/2013,18.225357,18.241072,17.929644,15.353415,453678400,0.31,0.3125,-0.0025,-0.8,,,,,,
1/16/2013,17.665714,18.194286,17.589287,15.457577,690804800,0.31,0.3125,-0.0025,-0.8,,,,,,
1/15/2013,17.796429,17.821072,17.263571,14.841513,876772400,0.31,0.3125,-0.0025,-0.8,,,,,,
1/14/2013,17.952856,18.125,17.803928,15.325012,734207600,0.31,0.3125,-0.0025,-0.8,,,,,,
1/11/2013,18.607143,18.761429,18.536428,15.891582,350506800,0.31,0.3125,-0.0025,-0.8,,,,,,
1/10/2013,18.876785,18.882856,18.411428,15.989639,601146000,0.31,0.3125,-0.0025,-0.8,,,,,,
1/9/2013,18.660713,18.750357,18.428213,15.79385,407604400,0.31,0.3125,-0.0025,-0.8,,,,,,
1/8/2013,18.900356,18.996071,18.616072,16.044611,458707200,0.31,0.3125,-0.0025,-0.8,,,,,,
1/7/2013,18.642857,18.90357,18.4,16.001543,484156400,0.31,0.3125,-0.0025,-0.8,,,,,,
1/4/2013,19.1775,19.236786,18.779642,16.096228,594333600,0.31,0.3125,-0.0025,-0.8,,,,,,
1/3/2013,19.567142,19.631071,19.321428,16.557434,352965200,0.31,0.3125,-0.0025,-0.8,,,,,,
1/2/2013,19.779285,19.821428,19.343929,16.769094,560518000,0.31,0.3125,-0.0025,-0.8,,,,,,
12/31/2012,18.233213,19.121429,18.178572,16.254137,659492400,0.31,0.3125,-0.0025,-0.8,,,,,,
12/28/2012,18.224644,18.374287,18.147142,15.564477,354278400,0.31,0.3125,-0.0025,-0.8,,,,,,
12/27/2012,18.340714,18.4375,18.023571,15.731538,455120400,0.31,0.3125,-0.0025,-0.8,,,,,,
12/26/2012,18.535713,18.552143,18.254286,15.66863,302436400,0.31,0.3125,-0.0025,-0.8,,,,,,
12/24/2012,18.583929,18.723213,18.525356,15.887619,175753200,0.31,0.3125,-0.0025,-0.8,,,,,,
12/21/2012,18.3025,18.559643,18.222857,15.861966,596268400,0.31,0.3125,-0.0025,-0.8,,,,,,
12/20/2012,18.928572,18.935715,18.531429,15.935269,481689600,0.31,0.3125,-0.0025,-0.8,,,,,,
12/19/2012,18.981071,19.060715,18.767857,16.075159,449369200,0.31,0.3125,-0.0025,-0.8,,,,,,
12/18/2012,18.75,19.103571,18.580357,16.306978,625685200,0.31,0.3125,-0.0025,-0.8,,,,,,
12/17/2012,18.176071,18.571428,17.901072,15.846691,757607200,0.31,0.3125,-0.0025,-0.8,,,,,,
12/14/2012,18.383928,18.504642,18.056429,15.570588,1009579200,0.31,0.3125,-0.0025,-0.8,,,,,,
12/13/2012,18.969643,19.201429,18.77857,16.178389,625259600,0.31,0.3125,-0.0025,-0.8,,,,,,
12/12/2012,19.563213,19.571428,19.1525,16.462748,487144000,0.31,0.3125,-0.0025,-0.8,,,,,,
12/11/2012,19.2775,19.627144,19.191786,16.535748,592345600,0.31,0.3125,-0.0025,-0.8,,,,,,
12/10/2012,18.75,19.2325,18.627857,16.182365,630484400,0.31,0.3125,-0.0025,-0.8,,,,,,
12/7/2012,19.764286,19.828571,18.928572,16.287119,787040800,0.31,0.3125,-0.0025,-0.8,,,,,,
12/6/2012,18.890715,19.76107,18.522499,16.714418,1177212400,0.31,0.3125,-0.0025,-0.8,,,,,,
12/5/2012,20.318214,20.330357,19.241785,16.456329,1044638000,0.31,0.3125,-0.0025,-0.8,,,,,,
12/4/2012,20.77857,20.77857,20.433214,17.588259,557068400,0.31,0.3125,-0.0025,-0.8,,,,,,
12/3/2012,21.201786,21.235357,20.910713,17.904074,364280000,0.31,0.3125,-0.0025,-0.8,,,,,,
11/30/2012,20.956785,21.014286,20.809999,17.87628,391319600,0.31,0.3125,-0.0025,-0.8,,,,,,
11/29/2012,21.079287,21.223213,20.901787,18.0009,514698800,0.31,0.3125,-0.0025,-0.8,,,,,,
11/28/2012,20.616785,20.921429,20.437857,17.804813,520864400,0.31,0.3125,-0.0025,-0.8,,,,,,
11/27/2012,21.055357,21.08643,20.717857,17.861004,533330000,0.31,0.3125,-0.0025,-0.8,,,,,,
11/26/2012,20.567858,21.071428,20.489643,18.00609,630579600,0.31,0.3125,-0.0025,-0.8,,,,,,
11/23/2012,20.256071,20.428572,20.092857,17.455395,272826400,0.31,0.3125,-0.0025,-0.8,,,,,,
11/21/2012,20.151787,20.263214,19.878571,17.156073,373002000,0.31,0.3125,-0.0025,-0.8,,,,,,
11/20/2012,20.425358,20.426786,19.806429,17.131947,642754000,0.31,0.3125,-0.0025,-0.8,,,,,,
11/19/2012,19.311071,20.267857,19.281429,17.279161,823317600,0.31,0.3125,-0.0025,-0.8,,,,,,
11/16/2012,18.757143,18.928572,18.0625,16.116999,1266893600,0.31,0.3125,-0.0025,-0.8,,,,,,
11/15/2012,19.1975,19.267857,18.665001,16.054077,789910800,0.31,0.3125,-0.0025,-0.8,,,,,,
11/14/2012,19.482143,19.551786,19.149286,16.397995,477170400,0.31,0.3125,-0.0025,-0.8,,,,,,
11/13/2012,19.246786,19.66,19.155714,16.581863,532949200,0.31,0.3125,-0.0025,-0.8,,,,,,
11/12/2012,19.791071,19.803572,19.237499,16.579727,515802000,0.31,0.3125,-0.0025,-0.8,,,,,,
11/9/2012,19.300714,19.817142,19.061428,16.708923,929913600,0.31,0.3125,-0.0025,-0.8,,,,,,
11/8/2012,20.022499,20.079643,19.1175,16.424568,1056146000,0.31,0.3125,-0.0025,-0.8,,,,,,
11/7/2012,20.494286,20.519285,19.848213,17.04306,793648800,0.31,0.3125,-0.0025,-0.8,,,,,,
11/6/2012,21.079643,21.097857,20.717501,17.721123,374917200,0.31,0.3125,-0.0025,-0.8,,,,,,
11/5/2012,20.84,20.991785,20.628571,17.774935,529135600,0.31,0.3125,-0.0025,-0.8,,,,,,
11/2/2012,21.281786,21.319643,20.526787,17.537172,599373600,0.31,0.3125,-0.0025,-0.8,,,,,,
11/1/2012,21.365,21.535713,21.220358,18.137356,361298000,0.31,0.3125,-0.0025,-0.8,,,,,,
10/31/2012,21.245714,21.498571,20.989286,18.10026,510003200,0.31,0.3125,-0.0025,-0.8,,,,,,
10/26/2012,21.765356,21.928572,21.107143,18.364176,1018432800,0.31,0.3125,-0.0025,-0.8,,,,,,
10/25/2012,22.142857,22.214287,21.626785,18.532608,656325600,0.31,0.3125,-0.0025,-0.8,,,,,,
10/24/2012,22.194286,22.376785,21.808571,18.754259,558527200,0.3325,0.37,-0.0375,-10.1351,,,,,,
10/23/2012,22.535713,22.639286,21.84643,18.648756,707145600,0.3325,0.37,-0.0375,-10.1351,,,,,,
10/22/2012,21.872143,22.692142,21.812857,19.277208,546730800,0.3325,0.37,-0.0375,-10.1351,,,,,,
10/19/2012,22.5375,22.563213,21.772142,18.541733,744086000,0.3325,0.37,-0.0375,-10.1351,,,,,,
10/18/2012,22.842501,22.930714,22.5,19.234947,476624400,0.3325,0.37,-0.0375,-10.1351,,,,,,
10/17/2012,23.173929,23.313929,23,19.598892,389037600,0.3325,0.37,-0.0375,-10.1351,,,,,,
10/16/2012,22.691786,23.225,22.535713,19.756386,549771600,0.3325,0.37,-0.0375,-10.1351,,,,,,
10/15/2012,22.583929,22.683214,22.280357,19.299406,432502000,0.3325,0.37,-0.0375,-10.1351,,,,,,
10/12/2012,22.484285,22.692142,22.332144,19.145864,460014800,0.3325,0.37,-0.0375,-10.1351,,,,,,
10/11/2012,23.089287,23.114286,22.432142,19.096916,546081200,0.3325,0.37,-0.0375,-10.1351,,,,,,
10/10/2012,22.847857,23.035,22.75,19.486393,510356000,0.3325,0.37,-0.0375,-10.1351,,,,,,
10/9/2012,22.808929,22.874643,22.269644,19.332548,838597200,0.3325,0.37,-0.0375,-10.1351,,,,,,
10/8/2012,23.102858,23.127144,22.718214,19.403088,637994000,0.3325,0.37,-0.0375,-10.1351,,,,,,
10/5/2012,23.757143,23.785713,23.26,19.841516,594006000,0.3325,0.37,-0.0375,-10.1351,,,,,,
10/4/2012,23.973213,24.080357,23.769644,20.27356,370725600,0.3325,0.37,-0.0375,-10.1351,,,,,,
10/3/2012,23.745001,23.995001,23.665358,20.414934,424281200,0.3325,0.37,-0.0375,-10.1351,,,,,,
10/2/2012,23.63607,23.798214,23.237499,20.106644,627992400,0.3325,0.37,-0.0375,-10.1351,,,,,,
10/1/2012,23.969999,24.169643,23.446428,20.048254,543594800,0.3325,0.37,-0.0375,-10.1351,,,,,,
9/28/2012,24.241072,24.325357,23.8125,20.282684,535110800,0.3325,0.37,-0.0375,-10.1351,,,,,,
9/27/2012,23.724644,24.363214,23.583929,20.715027,594090000,0.3325,0.37,-0.0375,-10.1351,,,,,,
9/26/2012,23.883572,24.024643,23.614286,20.22431,576503200,0.3325,0.37,-0.0375,-10.1351,,,,,,
9/25/2012,24.580713,24.742144,24.035713,20.478487,518789600,0.3325,0.37,-0.0375,-10.1351,,,,,,
9/24/2012,24.530714,24.825714,24.392857,21.002956,639766400,0.3325,0.37,-0.0375,-10.1351,,,,,,
9/21/2012,25.086071,25.18107,24.977142,21.285719,571589200,0.3325,0.37,-0.0375,-10.1351,,,,,,
9/20/2012,24.969999,25.002144,24.772142,21.243458,336568400,0.3325,0.37,-0.0375,-10.1351,,,,,,
9/19/2012,25.009287,25.1425,24.984644,21.34683,326874800,0.3325,0.37,-0.0375,-10.1351,,,,,,
9/18/2012,24.995714,25.083214,24.872143,21.341059,373503200,0.3325,0.37,-0.0375,-10.1351,,,,,,
9/17/2012,24.976786,24.992857,24.807501,21.276287,398031200,0.3325,0.37,-0.0375,-10.1351,,,,,,
9/14/2012,24.64143,24.892143,24.567499,21.017857,600474000,0.3325,0.37,-0.0375,-10.1351,,,,,,
9/13/2012,24.191786,24.482143,24.098928,20.765501,598360000,0.3325,0.37,-0.0375,-10.1351,,,,,,
9/12/2012,23.816071,23.924999,23.428572,20.364462,712233200,0.3325,0.37,-0.0375,-10.1351,,,,,,
9/11/2012,23.753929,23.932142,23.446428,20.084749,503983200,0.3325,0.37,-0.0375,-10.1351,,,,,,
9/10/2012,24.301786,24.403214,23.646429,20.150124,487998000,0.3325,0.37,-0.0375,-10.1351,,,,,,
9/7/2012,24.21607,24.374287,24.134644,20.688276,329666400,0.3325,0.37,-0.0375,-10.1351,,,,,,
9/6/2012,24.041786,24.224644,23.957144,20.561485,391196400,0.3325,0.37,-0.0375,-10.1351,,,,,,
9/5/2012,24.127501,24.155357,23.914286,20.377842,336375200,0.3325,0.37,-0.0375,-10.1351,,,,,,
9/4/2012,23.777143,24.112143,23.732143,20.521961,367892000,0.3325,0.37,-0.0375,-10.1351,,,,,,
8/31/2012,23.830357,23.878571,23.473213,20.226131,338321200,0.3325,0.37,-0.0375,-10.1351,,,,,,
8/30/2012,23.951429,23.983929,23.673214,20.184477,302699600,0.3325,0.37,-0.0375,-10.1351,,,,,,
8/29/2012,24.116072,24.202499,24.021429,20.476357,202806800,0.3325,0.37,-0.0375,-10.1351,,,,,,
8/28/2012,24.106428,24.146429,23.952499,20.516794,267416800,0.3325,0.37,-0.0375,-10.1351,,,,,,
8/27/2012,24.285357,24.316786,24.055,20.543549,427008400,0.3325,0.37,-0.0375,-10.1351,,,,,,
8/24/2012,23.553928,23.91,23.4125,20.164721,437340400,0.3325,0.37,-0.0375,-10.1351,,,,,,
8/23/2012,23.789642,23.924999,23.612499,20.146774,420128800,0.3325,0.37,-0.0375,-10.1351,,,,,,
8/22/2012,23.372143,23.892857,23.146786,20.336498,565322800,0.3325,0.37,-0.0375,-10.1351,,,,,,
8/21/2012,23.957857,24.102858,23.22607,19.947014,812719600,0.3325,0.37,-0.0375,-10.1351,,,,,,
8/20/2012,23.214643,23.755358,23.210714,20.223394,613384800,0.3325,0.37,-0.0375,-10.1351,,,,,,
8/17/2012,22.857143,23.149643,22.814644,19.705303,442761200,0.3325,0.37,-0.0375,-10.1351,,,,,,
8/16/2012,22.543215,22.741428,22.517857,19.347446,254534000,0.3325,0.37,-0.0375,-10.1351,,,,,,
8/15/2012,22.546429,22.642857,22.419643,19.17992,257342400,0.3325,0.37,-0.0375,-10.1351,,,,,,
8/14/2012,22.566786,22.807501,22.5075,19.206066,340169200,0.3325,0.37,-0.0375,-10.1351,,,,,,
8/13/2012,22.263929,22.5,22.258928,19.154688,278832400,0.3325,0.37,-0.0375,-10.1351,,,,,,
8/10/2012,22.096786,22.205713,22.09643,18.902325,194938800,0.3325,0.37,-0.0375,-10.1351,,,,,,
8/9/2012,22.066071,22.204643,22.064285,18.872841,221642400,0.3325,0.37,-0.0375,-10.1351,,,,,,
8/8/2012,22.121071,22.281429,22.039286,18.765812,244706000,0.3325,0.37,-0.0375,-10.1351,,,,,,
8/7/2012,22.241785,22.321428,22.072857,18.7976,290446800,0.3325,0.37,-0.0375,-10.1351,,,,,,
8/6/2012,22.04607,22.316786,21.973572,18.84725,302103200,0.3325,0.37,-0.0375,-10.1351,,,,,,
8/3/2012,21.915358,22.070715,21.841429,18.639872,344920800,0.3325,0.37,-0.0375,-10.1351,,,,,,
